Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1667522037,2022-11-04T00:33:57Z,SEJ160,"17.233669,78.43512",0,1,0
1667522197,2022-11-04T00:36:37Z,SEJ160,"17.233696,78.436363",0,8,90
1667522246,2022-11-04T00:37:26Z,SEJ160,"17.232056,78.436974",0,11,180
1667522253,2022-11-04T00:37:33Z,SEJ160,"17.231689,78.436989",0,12,180
1667522261,2022-11-04T00:37:41Z,SEJ160,"17.231276,78.436951",0,10,191
1667522269,2022-11-04T00:37:49Z,SEJ160,"17.231009,78.436729",0,10,230
1667522274,2022-11-04T00:37:54Z,SEJ160,"17.230946,78.436493",0,11,258
1667522278,2022-11-04T00:37:58Z,SEJ160,"17.230946,78.436249",0,13,267
1667522281,2022-11-04T00:38:01Z,SEJ160,"17.230938,78.436043",0,14,270
1667522322,2022-11-04T00:38:42Z,SEJ160,"17.230892,78.43235",0,20,270
1667522368,2022-11-04T00:39:28Z,SEJ160,"17.230831,78.427803",0,19,270
1667522400,2022-11-04T00:40:00Z,SEJ160,"17.230787,78.424911",0,19,270
1667522408,2022-11-04T00:40:08Z,SEJ160,"17.230776,78.424171",0,18,270
1667522415,2022-11-04T00:40:15Z,SEJ160,"17.230764,78.423561",0,14,270
1667522423,2022-11-04T00:40:23Z,SEJ160,"17.230764,78.423111",0,11,270
1667522666,2022-11-04T00:44:26Z,SEJ160,"17.22884,78.431358",0,105,90
1667522675,2022-11-04T00:44:35Z,SEJ160,"17.228914,78.43689",0,135,90
1667522681,2022-11-04T00:44:41Z,SEJ160,"17.228971,78.441116",0,150,90
1667522693,2022-11-04T00:44:53Z,SEJ160,"17.229076,78.45092",0,175,89
1667522699,2022-11-04T00:44:59Z,SEJ160,"17.229122,78.456116",2150,178,89
1667522706,2022-11-04T00:45:06Z,SEJ160,"17.229172,78.460449",2400,179,89
1667522712,2022-11-04T00:45:12Z,SEJ160,"17.229309,78.466515",2600,180,88
1667522718,2022-11-04T00:45:18Z,SEJ160,"17.229355,78.471764",2825,180,89
1667522724,2022-11-04T00:45:24Z,SEJ160,"17.229403,78.477013",3025,180,89
1667522731,2022-11-04T00:45:31Z,SEJ160,"17.229448,78.484123",3225,185,90
1667522739,2022-11-04T00:45:39Z,SEJ160,"17.229355,78.491577",3325,194,90
1667522745,2022-11-04T00:45:45Z,SEJ160,"17.229263,78.49736",3450,202,90
1667522751,2022-11-04T00:45:51Z,SEJ160,"17.229403,78.503395",3550,209,88
1667522754,2022-11-04T00:45:54Z,SEJ160,"17.229767,78.50647",3650,211,83
1667522757,2022-11-04T00:45:57Z,SEJ160,"17.230379,78.509476",3725,212,78
1667522760,2022-11-04T00:46:00Z,SEJ160,"17.231277,78.512489",3850,213,73
1667522763,2022-11-04T00:46:03Z,SEJ160,"17.232101,78.514374",3950,213,69
1667522766,2022-11-04T00:46:06Z,SEJ160,"17.233887,78.518127",4100,215,63
1667522769,2022-11-04T00:46:09Z,SEJ160,"17.235548,78.520859",4200,216,59
1667522771,2022-11-04T00:46:11Z,SEJ160,"17.235855,78.521744",4275,216,56
1667522775,2022-11-04T00:46:15Z,SEJ160,"17.238693,78.525169",4400,217,51
1667522778,2022-11-04T00:46:18Z,SEJ160,"17.240936,78.528252",4525,218,47
1667522781,2022-11-04T00:46:21Z,SEJ160,"17.243507,78.530418",4650,220,41
1667522784,2022-11-04T00:46:24Z,SEJ160,"17.24588,78.532295",4750,220,38
1667522787,2022-11-04T00:46:27Z,SEJ160,"17.249001,78.534096",4900,223,31
1667522790,2022-11-04T00:46:30Z,SEJ160,"17.251511,78.535576",5025,226,26
1667522793,2022-11-04T00:46:33Z,SEJ160,"17.254587,78.536842",5175,227,21
1667522796,2022-11-04T00:46:36Z,SEJ160,"17.257736,78.537842",5325,229,17
1667522800,2022-11-04T00:46:40Z,SEJ160,"17.261383,78.538612",5500,231,12
1667522803,2022-11-04T00:46:43Z,SEJ160,"17.264688,78.539154",5650,233,7
1667522806,2022-11-04T00:46:46Z,SEJ160,"17.268082,78.539284",5800,235,1
1667522807,2022-11-04T00:46:47Z,SEJ160,"17.269716,78.539299",5900,235,1
1667522812,2022-11-04T00:46:52Z,SEJ160,"17.274511,78.539101",6125,236,357
1667522815,2022-11-04T00:46:55Z,SEJ160,"17.277832,78.538902",6300,237,357
1667522818,2022-11-04T00:46:58Z,SEJ160,"17.280563,78.538811",6475,237,357
1667522821,2022-11-04T00:47:01Z,SEJ160,"17.28447,78.538704",6625,237,358
1667522824,2022-11-04T00:47:04Z,SEJ160,"17.287811,78.538612",6800,237,358
1667522827,2022-11-04T00:47:07Z,SEJ160,"17.291595,78.538513",7000,236,359
1667522839,2022-11-04T00:47:19Z,SEJ160,"17.303513,78.538368",7625,234,359
1667522851,2022-11-04T00:47:31Z,SEJ160,"17.318085,78.53817",8300,237,358
1667522860,2022-11-04T00:47:40Z,SEJ160,"17.327637,78.536438",8725,240,347
1667522864,2022-11-04T00:47:44Z,SEJ160,"17.331352,78.535278",8900,240,340
1667522866,2022-11-04T00:47:46Z,SEJ160,"17.334229,78.53389",9050,241,336
1667522870,2022-11-04T00:47:50Z,SEJ160,"17.337616,78.53167",9225,242,332
1667522871,2022-11-04T00:47:51Z,SEJ160,"17.33852,78.531059",9275,242,330
1667522873,2022-11-04T00:47:53Z,SEJ160,"17.340662,78.529732",9375,243,328
1667522879,2022-11-04T00:47:59Z,SEJ160,"17.34462,78.526794",9650,246,319
1667522882,2022-11-04T00:48:02Z,SEJ160,"17.348158,78.522621",9775,248,315
1667522885,2022-11-04T00:48:05Z,SEJ160,"17.350485,78.519775",9925,248,310
1667522888,2022-11-04T00:48:08Z,SEJ160,"17.352402,78.516876",10075,249,307
1667522891,2022-11-04T00:48:11Z,SEJ160,"17.354187,78.514755",10175,250,302
1667522894,2022-11-04T00:48:14Z,SEJ160,"17.355513,78.511589",10300,252,298
1667522896,2022-11-04T00:48:16Z,SEJ160,"17.357025,78.50811",10425,254,293
1667522899,2022-11-04T00:48:19Z,SEJ160,"17.35812,78.504623",10550,255,288
1667522903,2022-11-04T00:48:23Z,SEJ160,"17.359236,78.499863",10750,257,282
1667522906,2022-11-04T00:48:26Z,SEJ160,"17.359634,78.496155",10875,258,278
1667522909,2022-11-04T00:48:29Z,SEJ160,"17.359934,78.492363",11000,259,273
1667522913,2022-11-04T00:48:33Z,SEJ160,"17.359818,78.488548",11125,260,269
