Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1664631181,2022-10-01T13:33:01Z,AFG401,"34.252903,68.994255",22225,384,223
1664631241,2022-10-01T13:34:01Z,AFG401,"34.172928,68.899521",23825,401,228
1664631302,2022-10-01T13:35:02Z,AFG401,"34.096394,68.793701",25025,430,228
1664631351,2022-10-01T13:35:51Z,AFG401,"34.026764,68.706924",26175,444,226
1664631413,2022-10-01T13:36:53Z,AFG401,"33.931366,68.605362",28025,447,218
1664631599,2022-10-01T13:39:59Z,AFG401,"33.608826,68.371674",31875,425,210
1664631662,2022-10-01T13:41:02Z,AFG401,"33.510162,68.282944",31900,417,224
1664631724,2022-10-01T13:42:04Z,AFG401,"33.424694,68.18457",31875,419,224
1664631785,2022-10-01T13:43:05Z,AFG401,"33.33997,68.087547",31900,419,223
1664631837,2022-10-01T13:43:57Z,AFG401,"33.265732,68.003067",31900,421,223
1664632406,2022-10-01T13:53:26Z,AFG401,"32.469589,67.087906",31900,420,224
1664632493,2022-10-01T13:54:53Z,AFG401,"32.349617,66.946762",31900,420,224
1664632555,2022-10-01T13:55:55Z,AFG401,"32.26442,66.846695",32000,420,224
1664632588,2022-10-01T13:56:28Z,AFG401,"32.217873,66.792221",32000,421,224
1664632678,2022-10-01T13:57:58Z,AFG401,"32.092926,66.64637",32000,428,224
1664632742,2022-10-01T13:59:02Z,AFG401,"32.004089,66.539574",32000,428,226
1664632805,2022-10-01T14:00:05Z,AFG401,"31.917664,66.431686",32000,430,226
1664632868,2022-10-01T14:01:08Z,AFG401,"31.830688,66.324631",32000,430,226
1664632930,2022-10-01T14:02:10Z,AFG401,"31.752914,66.216057",32000,427,228
1664632991,2022-10-01T14:03:11Z,AFG401,"31.668228,66.114861",32000,430,224
1664633049,2022-10-01T14:04:09Z,AFG401,"31.585787,66.019646",32000,429,224
1664633136,2022-10-01T14:05:36Z,AFG401,"31.473177,65.868805",32000,421,242
1664633139,2022-10-01T14:05:39Z,AFG401,"31.469826,65.86084",32000,421,244
1664633143,2022-10-01T14:05:43Z,AFG401,"31.467031,65.853645",32000,420,246
1664633147,2022-10-01T14:05:47Z,AFG401,"31.463913,65.845131",32000,421,247
1664633150,2022-10-01T14:05:50Z,AFG401,"31.462006,65.839775",32000,420,247
1664636362,2022-10-01T14:59:22Z,AFG401,"28.877377,59.29483",32000,439,231
1664636417,2022-10-01T15:00:17Z,AFG401,"28.807642,59.194122",32000,439,231
1664636562,2022-10-01T15:02:42Z,AFG401,"28.626089,58.933357",32000,434,231
1664636627,2022-10-01T15:03:47Z,AFG401,"28.546143,58.819164",32000,434,231
1664636635,2022-10-01T15:03:55Z,AFG401,"28.534845,58.802975",32000,434,231
1664636724,2022-10-01T15:05:24Z,AFG401,"28.423166,58.643673",32000,434,231
1664636786,2022-10-01T15:06:26Z,AFG401,"28.345751,58.533165",32000,434,231
1664636847,2022-10-01T15:07:27Z,AFG401,"28.27001,58.422924",32000,432,236
1664636909,2022-10-01T15:08:29Z,AFG401,"28.207901,58.302544",32000,430,239
1664636971,2022-10-01T15:09:31Z,AFG401,"28.146011,58.181957",32000,430,239
1664637031,2022-10-01T15:10:31Z,AFG401,"28.085711,58.064629",32000,428,239
1664637094,2022-10-01T15:11:34Z,AFG401,"28.024017,57.944324",32000,428,240
1664637156,2022-10-01T15:12:36Z,AFG401,"27.96199,57.824478",32000,427,239
1664637217,2022-10-01T15:13:37Z,AFG401,"27.90065,57.70657",32000,426,239
1664637279,2022-10-01T15:14:39Z,AFG401,"27.838898,57.587742",32000,425,239
1664637340,2022-10-01T15:15:40Z,AFG401,"27.777557,57.470207",32000,424,239
1664637373,2022-10-01T15:16:13Z,AFG401,"27.74099,57.411064",32000,426,229
1664637376,2022-10-01T15:16:16Z,AFG401,"27.736475,57.405361",32000,427,228
1664637380,2022-10-01T15:16:20Z,AFG401,"27.731918,57.399521",32000,426,228
