Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666857471,2022-10-27T07:57:51Z,VTI880,"17.232399,78.424446",0,24,270
1666857476,2022-10-27T07:57:56Z,VTI880,"17.232382,78.42382",0,22,267
1666857483,2022-10-27T07:58:03Z,VTI880,"17.232382,78.423233",0,19,270
1666857489,2022-10-27T07:58:09Z,VTI880,"17.23237,78.422775",0,15,267
1666857683,2022-10-27T08:01:23Z,VTI880,"17.229565,78.422363",0,7,180
1666857738,2022-10-27T08:02:18Z,VTI880,"17.228863,78.430832",0,120,90
1666857746,2022-10-27T08:02:26Z,VTI880,"17.228931,78.435913",0,150,90
1666857756,2022-10-27T08:02:36Z,VTI880,"17.229034,78.443687",2225,162,88
1666857761,2022-10-27T08:02:41Z,VTI880,"17.229031,78.447632",2450,160,90
1666857768,2022-10-27T08:02:48Z,VTI880,"17.229034,78.453224",2750,158,90
1666857774,2022-10-27T08:02:54Z,VTI880,"17.22908,78.45713",2975,159,89
1666857780,2022-10-27T08:03:00Z,VTI880,"17.229172,78.462379",3100,167,88
1666857786,2022-10-27T08:03:06Z,VTI880,"17.229355,78.467644",3250,177,88
1666857792,2022-10-27T08:03:12Z,VTI880,"17.229492,78.473076",3425,185,88
1666857798,2022-10-27T08:03:18Z,VTI880,"17.229675,78.477898",3550,191,87
1666857804,2022-10-27T08:03:24Z,VTI880,"17.229904,78.484352",3700,201,88
1666857810,2022-10-27T08:03:30Z,VTI880,"17.230101,78.490646",3850,209,88
1666857816,2022-10-27T08:03:36Z,VTI880,"17.230288,78.496925",4000,217,88
1666857822,2022-10-27T08:03:42Z,VTI880,"17.230682,78.503242",4125,225,86
1666857825,2022-10-27T08:03:45Z,VTI880,"17.231171,78.506584",4225,229,81
1666857828,2022-10-27T08:03:48Z,VTI880,"17.232056,78.510323",4350,231,77
1666857832,2022-10-27T08:03:52Z,VTI880,"17.2332,78.513893",4500,232,71
1666857835,2022-10-27T08:03:55Z,VTI880,"17.234802,78.517426",4650,234,67
1666857837,2022-10-27T08:03:57Z,VTI880,"17.236176,78.520058",4775,236,62
1666857841,2022-10-27T08:04:01Z,VTI880,"17.237503,78.522224",4925,237,57
1666857844,2022-10-27T08:04:04Z,VTI880,"17.240063,78.525421",5050,238,52
1666857847,2022-10-27T08:04:07Z,VTI880,"17.242157,78.52787",5175,239,48
1666857850,2022-10-27T08:04:10Z,VTI880,"17.245277,78.530663",5350,241,40
1666857853,2022-10-27T08:04:13Z,VTI880,"17.248398,78.532776",5500,241,34
1666857856,2022-10-27T08:04:16Z,VTI880,"17.251328,78.534492",5650,241,29
1666857859,2022-10-27T08:04:19Z,VTI880,"17.254539,78.535912",5825,241,24
1666857862,2022-10-27T08:04:22Z,VTI880,"17.257938,78.536995",6000,241,19
1666857866,2022-10-27T08:04:26Z,VTI880,"17.259888,78.537552",6175,241,14
1666857869,2022-10-27T08:04:29Z,VTI880,"17.264053,78.538322",6350,242,9
1666857872,2022-10-27T08:04:32Z,VTI880,"17.267668,78.538559",6500,242,4
1666857875,2022-10-27T08:04:35Z,VTI880,"17.270645,78.538612",6625,243,2
1666857877,2022-10-27T08:04:37Z,VTI880,"17.274279,78.538612",6775,244,2
1666857881,2022-10-27T08:04:41Z,VTI880,"17.279068,78.538414",7000,243,359
1666857883,2022-10-27T08:04:43Z,VTI880,"17.280258,78.538414",7050,244,358
1666857887,2022-10-27T08:04:47Z,VTI880,"17.283966,78.538269",7300,245,358
1666857889,2022-10-27T08:04:49Z,VTI880,"17.286476,78.538216",7375,245,358
1666857894,2022-10-27T08:04:54Z,VTI880,"17.292341,78.538124",7650,247,358
