Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666708108,2022-10-25T14:28:28Z,FAD511,"24.949688,46.711464",0,0,59
1666708136,2022-10-25T14:28:56Z,FAD511,"24.949579,46.71125",0,2,61
1666708156,2022-10-25T14:29:16Z,FAD511,"24.949463,46.711029",0,2,61
1666708195,2022-10-25T14:29:55Z,FAD511,"24.949299,46.710629",0,2,25
1666708216,2022-10-25T14:30:16Z,FAD511,"24.949093,46.710499",0,2,331
1666708261,2022-10-25T14:31:01Z,FAD511,"24.949299,46.710625",0,0,329
1666708328,2022-10-25T14:32:08Z,FAD511,"24.948978,46.710575",0,0,329
1666708441,2022-10-25T14:34:01Z,FAD511,"24.949184,46.710445",0,2,331
1666708456,2022-10-25T14:34:16Z,FAD511,"24.949471,46.71027",0,6,329
1666708463,2022-10-25T14:34:23Z,FAD511,"24.949677,46.71014",0,7,331
1666708492,2022-10-25T14:34:52Z,FAD511,"24.950615,46.709553",0,9,329
1666708519,2022-10-25T14:35:19Z,FAD511,"24.951668,46.70887",0,11,329
1666708544,2022-10-25T14:35:44Z,FAD511,"24.952629,46.709377",0,14,61
1666708547,2022-10-25T14:35:47Z,FAD511,"24.952744,46.709591",0,15,59
1666708562,2022-10-25T14:36:02Z,FAD511,"24.953407,46.71085",0,21,59
1666708604,2022-10-25T14:36:44Z,FAD511,"24.955305,46.712261",0,14,331
1666708640,2022-10-25T14:37:20Z,FAD511,"24.958109,46.710487",0,22,331
1666708647,2022-10-25T14:37:27Z,FAD511,"24.958775,46.710064",0,23,329
1666708656,2022-10-25T14:37:36Z,FAD511,"24.95961,46.709545",0,25,329
1666708664,2022-10-25T14:37:44Z,FAD511,"24.960491,46.708984",0,26,331
1666708718,2022-10-25T14:38:38Z,FAD511,"24.965366,46.705906",0,23,329
1666708798,2022-10-25T14:39:58Z,FAD511,"24.971737,46.70187",0,15,329
1666708806,2022-10-25T14:40:06Z,FAD511,"24.972141,46.701611",0,11,329
1666708812,2022-10-25T14:40:12Z,FAD511,"24.972366,46.701481",0,9,329
1666708821,2022-10-25T14:40:21Z,FAD511,"24.972645,46.701286",0,8,329
1666708830,2022-10-25T14:40:30Z,FAD511,"24.972851,46.701164",0,4,329
1666708853,2022-10-25T14:40:53Z,FAD511,"24.973053,46.701042",0,4,329
1666708863,2022-10-25T14:41:03Z,FAD511,"24.973263,46.700912",0,6,331
1666708874,2022-10-25T14:41:14Z,FAD511,"24.9736,46.700691",0,8,329
1666708880,2022-10-25T14:41:20Z,FAD511,"24.973824,46.700554",0,8,329
1666709138,2022-10-25T14:45:38Z,FAD511,"24.974077,46.700394",0,3,329
1666709147,2022-10-25T14:45:47Z,FAD511,"24.974287,46.700264",0,6,331
1666709154,2022-10-25T14:45:54Z,FAD511,"24.974487,46.700134",0,7,329
1666709161,2022-10-25T14:46:01Z,FAD511,"24.974693,46.700005",0,9,329
1666709167,2022-10-25T14:46:07Z,FAD511,"24.974911,46.699867",0,8,329
1666709297,2022-10-25T14:48:17Z,FAD511,"24.975128,46.699726",0,4,331
1666709308,2022-10-25T14:48:28Z,FAD511,"24.975391,46.69968",0,6,357
1666709317,2022-10-25T14:48:37Z,FAD511,"24.97562,46.699917",0,8,47
1666709325,2022-10-25T14:48:45Z,FAD511,"24.975729,46.700134",0,6,59
1666709333,2022-10-25T14:48:53Z,FAD511,"24.975845,46.700356",0,7,59
1666709422,2022-10-25T14:50:22Z,FAD511,"24.975964,46.700565",0,0,61
1666709430,2022-10-25T14:50:30Z,FAD511,"24.976055,46.700768",0,7,61
1666709436,2022-10-25T14:50:36Z,FAD511,"24.97617,46.700985",0,9,61
1666709442,2022-10-25T14:50:42Z,FAD511,"24.976341,46.701317",0,12,59
1666709448,2022-10-25T14:50:48Z,FAD511,"24.976521,46.701637",0,14,59
1666709457,2022-10-25T14:50:57Z,FAD511,"24.976707,46.702026",0,6,61
1666709469,2022-10-25T14:51:09Z,FAD511,"24.976662,46.702232",0,4,109
1666709522,2022-10-25T14:52:02Z,FAD511,"24.976381,46.702362",0,11,149
1666709528,2022-10-25T14:52:08Z,FAD511,"24.975544,46.702908",0,40,151
