Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1662302006,2022-09-04T14:33:26Z,FAD511,"24.951576,46.707409",0,22,239
1662302014,2022-09-04T14:33:34Z,FAD511,"24.951185,46.706676",0,22,239
1662302022,2022-09-04T14:33:42Z,FAD511,"24.950729,46.70583",0,23,239
1662302029,2022-09-04T14:33:49Z,FAD511,"24.950375,46.705105",0,24,239
1662302035,2022-09-04T14:33:55Z,FAD511,"24.95002,46.704445",0,24,239
1662302041,2022-09-04T14:34:01Z,FAD511,"24.949648,46.703751",0,26,239
1662302047,2022-09-04T14:34:07Z,FAD511,"24.949276,46.703022",0,26,239
1662302052,2022-09-04T14:34:12Z,FAD511,"24.948938,46.7024",0,25,239
1662302059,2022-09-04T14:34:19Z,FAD511,"24.948544,46.701626",0,25,239
1662302066,2022-09-04T14:34:26Z,FAD511,"24.948135,46.700874",0,25,239
1662302072,2022-09-04T14:34:32Z,FAD511,"24.947752,46.700146",0,25,239
1662302078,2022-09-04T14:34:38Z,FAD511,"24.947392,46.699501",0,24,239
1662302083,2022-09-04T14:34:43Z,FAD511,"24.947113,46.69894",0,24,239
1662302089,2022-09-04T14:34:49Z,FAD511,"24.946827,46.698368",0,24,239
1662302095,2022-09-04T14:34:55Z,FAD511,"24.946415,46.69759",0,25,239
1662302102,2022-09-04T14:35:02Z,FAD511,"24.946064,46.696907",0,24,239
1662302108,2022-09-04T14:35:08Z,FAD511,"24.945728,46.696281",0,23,239
1662302114,2022-09-04T14:35:14Z,FAD511,"24.945412,46.695679",0,21,239
1662302120,2022-09-04T14:35:20Z,FAD511,"24.945122,46.695133",0,18,239
1662302131,2022-09-04T14:35:31Z,FAD511,"24.944784,46.6945",0,14,239
1662302137,2022-09-04T14:35:37Z,FAD511,"24.944586,46.694111",0,15,239
1662302143,2022-09-04T14:35:43Z,FAD511,"24.944401,46.693752",0,12,239
1662302149,2022-09-04T14:35:49Z,FAD511,"24.944286,46.693535",0,8,241
1662302155,2022-09-04T14:35:55Z,FAD511,"24.944155,46.693279",0,11,239
1662302161,2022-09-04T14:36:01Z,FAD511,"24.94397,46.692932",0,14,239
1662302168,2022-09-04T14:36:08Z,FAD511,"24.943712,46.692478",0,12,239
1662302173,2022-09-04T14:36:13Z,FAD511,"24.943645,46.692265",0,9,255
1662302179,2022-09-04T14:36:19Z,FAD511,"24.943817,46.692059",0,9,312
1662302190,2022-09-04T14:36:30Z,FAD511,"24.944469,46.691666",0,22,331
1662302192,2022-09-04T14:36:32Z,FAD511,"24.944807,46.691467",0,33,331
1662302193,2022-09-04T14:36:33Z,FAD511,"24.945019,46.691334",0,39,331
1662302194,2022-09-04T14:36:34Z,FAD511,"24.945396,46.691093",0,51,329
1662302196,2022-09-04T14:36:36Z,FAD511,"24.945831,46.690807",0,62,331
1662302197,2022-09-04T14:36:37Z,FAD511,"24.946072,46.690662",0,62,331
1662302199,2022-09-04T14:36:39Z,FAD511,"24.946716,46.69025",0,74,331
1662302200,2022-09-04T14:36:40Z,FAD511,"24.947056,46.690037",0,78,331
1662302211,2022-09-04T14:36:51Z,FAD511,"24.952515,46.686554",2250,133,329
1662302217,2022-09-04T14:36:57Z,FAD511,"24.956131,46.684265",2250,158,330
1662302223,2022-09-04T14:37:03Z,FAD511,"24.960052,46.681789",2500,160,329
1662302229,2022-09-04T14:37:09Z,FAD511,"24.963913,46.67918",2800,159,328
1662302235,2022-09-04T14:37:15Z,FAD511,"24.967455,46.676712",3075,159,327
1662302241,2022-09-04T14:37:21Z,FAD511,"24.971413,46.673859",3400,158,326
1662302247,2022-09-04T14:37:27Z,FAD511,"24.975174,46.671143",3700,156,326
1662302253,2022-09-04T14:37:33Z,FAD511,"24.978745,46.668598",3975,156,326
1662302259,2022-09-04T14:37:39Z,FAD511,"24.982773,46.665699",4200,163,326
1662302265,2022-09-04T14:37:45Z,FAD511,"24.986727,46.662872",4400,171,326
1662302271,2022-09-04T14:37:51Z,FAD511,"24.990875,46.659901",4600,177,326
1662302278,2022-09-04T14:37:58Z,FAD511,"24.99548,46.656605",4775,185,327
1662302283,2022-09-04T14:38:03Z,FAD511,"24.999668,46.653648",4950,192,327
1662302289,2022-09-04T14:38:09Z,FAD511,"25.004463,46.65028",5125,202,327
1662302301,2022-09-04T14:38:21Z,FAD511,"25.014496,46.643219",5525,218,327
1662302314,2022-09-04T14:38:34Z,FAD511,"25.025692,46.635357",6000,234,327
1662302326,2022-09-04T14:38:46Z,FAD511,"25.03705,46.627533",6450,251,327
1662302338,2022-09-04T14:38:58Z,FAD511,"25.049789,46.618805",6975,262,328
1662302350,2022-09-04T14:39:10Z,FAD511,"25.062374,46.610275",7575,268,328
1662302362,2022-09-04T14:39:22Z,FAD511,"25.07634,46.603039",8250,271,340
1662302365,2022-09-04T14:39:25Z,FAD511,"25.079544,46.602222",8375,271,344
1662302368,2022-09-04T14:39:28Z,FAD511,"25.083603,46.60162",8600,272,351
1662302371,2022-09-04T14:39:31Z,FAD511,"25.087601,46.60141",8775,271,356
1662302374,2022-09-04T14:39:34Z,FAD511,"25.090714,46.601612",8975,271,2
1662302378,2022-09-04T14:39:38Z,FAD511,"25.095287,46.602242",9175,271,6
1662302380,2022-09-04T14:39:40Z,FAD511,"25.098732,46.603123",9350,270,11
1662302384,2022-09-04T14:39:44Z,FAD511,"25.102158,46.604259",9550,270,16
1662302387,2022-09-04T14:39:47Z,FAD511,"25.10614,46.605938",9725,271,20
1662302389,2022-09-04T14:39:49Z,FAD511,"25.109299,46.607685",9850,273,25
1662302393,2022-09-04T14:39:53Z,FAD511,"25.112045,46.609394",9975,276,29
1662302396,2022-09-04T14:39:56Z,FAD511,"25.116049,46.61245",10075,279,34
1662302399,2022-09-04T14:39:59Z,FAD511,"25.119049,46.615398",10200,283,40
1662302402,2022-09-04T14:40:02Z,FAD511,"25.121796,46.619007",10325,285,46
1662302405,2022-09-04T14:40:05Z,FAD511,"25.124084,46.622467",10450,287,53
1662302408,2022-09-04T14:40:08Z,FAD511,"25.125965,46.626133",10600,289,59
1662302411,2022-09-04T14:40:11Z,FAD511,"25.127687,46.630383",10775,291,64
1662302414,2022-09-04T14:40:14Z,FAD511,"25.128899,46.634838",10950,292,70
1662302417,2022-09-04T14:40:17Z,FAD511,"25.129829,46.639347",11125,292,77
1662302420,2022-09-04T14:40:20Z,FAD511,"25.130356,46.643932",11325,294,80
1662302423,2022-09-04T14:40:23Z,FAD511,"25.130493,46.648609",11475,295,86
1662302426,2022-09-04T14:40:26Z,FAD511,"25.130247,46.652977",11625,298,91
1662302429,2022-09-04T14:40:29Z,FAD511,"25.129715,46.65736",11775,301,98
1662302432,2022-09-04T14:40:32Z,FAD511,"25.128662,46.661884",11925,304,104
1662302435,2022-09-04T14:40:35Z,FAD511,"25.127035,46.6665",12075,305,108
1662302438,2022-09-04T14:40:38Z,FAD511,"25.125092,46.670837",12225,307,116
1662302441,2022-09-04T14:40:41Z,FAD511,"25.122753,46.67495",12400,309,121
1662302444,2022-09-04T14:40:44Z,FAD511,"25.120052,46.67873",12575,312,125
1662302447,2022-09-04T14:40:47Z,FAD511,"25.116989,46.682281",12775,314,133
