Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1664884283,2022-10-04T11:51:23Z,FDB604,"11.551263,43.149563",0,1,2
1664884307,2022-10-04T11:51:47Z,FDB604,"11.551053,43.149563",0,2,2
1664884326,2022-10-04T11:52:06Z,FDB604,"11.550842,43.149563",0,2,2
1664884343,2022-10-04T11:52:23Z,FDB604,"11.550634,43.149551",0,3,2
1664884360,2022-10-04T11:52:40Z,FDB604,"11.55043,43.149551",0,3,337
1664884380,2022-10-04T11:53:00Z,FDB604,"11.550224,43.149654",0,3,298
1664884398,2022-10-04T11:53:18Z,FDB604,"11.550144,43.149868",0,2,284
1664884662,2022-10-04T11:57:42Z,FDB604,"11.550087,43.149635",0,5,264
1664884669,2022-10-04T11:57:49Z,FDB604,"11.550076,43.149395",0,7,267
1664884675,2022-10-04T11:57:55Z,FDB604,"11.550064,43.149158",0,8,270
1664884680,2022-10-04T11:58:00Z,FDB604,"11.550076,43.148933",0,9,270
1664884686,2022-10-04T11:58:06Z,FDB604,"11.550076,43.148697",0,9,270
1664884692,2022-10-04T11:58:12Z,FDB604,"11.550076,43.148479",0,8,270
1664884697,2022-10-04T11:58:17Z,FDB604,"11.550076,43.148262",0,8,270
1664884704,2022-10-04T11:58:24Z,FDB604,"11.550087,43.14801",0,9,270
1664884710,2022-10-04T11:58:30Z,FDB604,"11.550087,43.147728",0,9,270
1664884716,2022-10-04T11:58:36Z,FDB604,"11.550087,43.147465",0,9,272
1664884721,2022-10-04T11:58:41Z,FDB604,"11.550087,43.147251",0,9,270
1664884727,2022-10-04T11:58:47Z,FDB604,"11.550098,43.146992",0,9,272
1664884734,2022-10-04T11:58:54Z,FDB604,"11.550099,43.146721",0,8,270
1664884739,2022-10-04T11:58:59Z,FDB604,"11.550098,43.146507",0,8,272
1664884745,2022-10-04T11:59:05Z,FDB604,"11.55011,43.146305",0,7,270
1664884756,2022-10-04T11:59:16Z,FDB604,"11.549892,43.146103",0,6,205
1664884764,2022-10-04T11:59:24Z,FDB604,"11.54968,43.146091",0,6,182
1664884771,2022-10-04T11:59:31Z,FDB604,"11.549446,43.146091",0,7,182
1664884776,2022-10-04T11:59:36Z,FDB604,"11.549214,43.146091",0,9,180
1664884781,2022-10-04T11:59:41Z,FDB604,"11.549011,43.14608",0,10,180
1664884787,2022-10-04T11:59:47Z,FDB604,"11.548738,43.14608",0,10,180
1664884792,2022-10-04T11:59:52Z,FDB604,"11.548516,43.14608",0,9,180
1664884799,2022-10-04T11:59:59Z,FDB604,"11.548237,43.14608",0,9,180
1664884805,2022-10-04T12:00:05Z,FDB604,"11.548004,43.14608",0,9,180
1664884811,2022-10-04T12:00:11Z,FDB604,"11.547707,43.14608",0,9,182
1664884821,2022-10-04T12:00:21Z,FDB604,"11.547527,43.145878",0,5,244
1664884830,2022-10-04T12:00:30Z,FDB604,"11.547527,43.145622",0,7,270
1664884838,2022-10-04T12:00:38Z,FDB604,"11.547445,43.14537",0,7,244
