Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666873789,2022-10-27T12:29:49Z,FDB604,"11.547481,43.150757",0,11,264
1666873797,2022-10-27T12:29:57Z,FDB604,"11.547466,43.15033",0,13,267
1666873803,2022-10-27T12:30:03Z,FDB604,"11.547469,43.149876",0,16,270
1666873810,2022-10-27T12:30:10Z,FDB604,"11.547478,43.149193",0,20,270
1666873816,2022-10-27T12:30:16Z,FDB604,"11.547478,43.148579",0,21,270
1666873821,2022-10-27T12:30:21Z,FDB604,"11.547492,43.148056",0,20,270
1666873828,2022-10-27T12:30:28Z,FDB604,"11.547503,43.147419",0,19,270
1666873834,2022-10-27T12:30:34Z,FDB604,"11.547501,43.146957",0,18,270
1666873839,2022-10-27T12:30:39Z,FDB604,"11.547512,43.146496",0,16,270
1666873846,2022-10-27T12:30:46Z,FDB604,"11.547523,43.146034",0,14,275
1666873850,2022-10-27T12:30:50Z,FDB604,"11.547604,43.145786",0,13,295
1666873857,2022-10-27T12:30:57Z,FDB604,"11.547818,43.14555",0,9,309
1666873865,2022-10-27T12:31:05Z,FDB604,"11.547775,43.145309",0,6,239
1666873876,2022-10-27T12:31:16Z,FDB604,"11.54755,43.145382",0,4,149
1666873886,2022-10-27T12:31:26Z,FDB604,"11.547515,43.145611",0,5,98
1666874046,2022-10-27T12:34:06Z,FDB604,"11.547512,43.145844",0,3,90
1666874057,2022-10-27T12:34:17Z,FDB604,"11.547503,43.146091",0,6,90
1666874062,2022-10-27T12:34:22Z,FDB604,"11.547503,43.146408",0,15,90
1666874068,2022-10-27T12:34:28Z,FDB604,"11.547489,43.147537",0,41,92
1666874076,2022-10-27T12:34:36Z,FDB604,"11.547457,43.149731",0,70,90
1666874084,2022-10-27T12:34:44Z,FDB604,"11.547409,43.153633",100,103,91
1666874091,2022-10-27T12:34:51Z,FDB604,"11.547376,43.157669",100,122,91
1666874099,2022-10-27T12:34:59Z,FDB604,"11.547282,43.162441",100,146,90
1666874105,2022-10-27T12:35:05Z,FDB604,"11.54719,43.167694",125,160,91
1666874113,2022-10-27T12:35:13Z,FDB604,"11.547089,43.173382",325,165,91
1666874120,2022-10-27T12:35:20Z,FDB604,"11.54705,43.17868",525,170,90
1666874127,2022-10-27T12:35:27Z,FDB604,"11.546997,43.184841",775,172,90
1666874134,2022-10-27T12:35:34Z,FDB604,"11.546906,43.190285",1075,170,91
1666874140,2022-10-27T12:35:40Z,FDB604,"11.54631,43.19545",1275,172,98
1666874144,2022-10-27T12:35:44Z,FDB604,"11.545303,43.198574",1325,177,105
1666874148,2022-10-27T12:35:48Z,FDB604,"11.543884,43.20118",1400,181,117
1666874151,2022-10-27T12:35:51Z,FDB604,"11.541976,43.203445",1475,184,126
1666874155,2022-10-27T12:35:55Z,FDB604,"11.539764,43.205486",1525,189,136
1666874158,2022-10-27T12:35:58Z,FDB604,"11.53746,43.206963",1575,193,145
1666874162,2022-10-27T12:36:02Z,FDB604,"11.534042,43.208469",1650,198,155
1666874165,2022-10-27T12:36:05Z,FDB604,"11.53071,43.209324",1700,204,162
1666874169,2022-10-27T12:36:09Z,FDB604,"11.526939,43.209663",1750,210,172
1666874172,2022-10-27T12:36:12Z,FDB604,"11.524246,43.209606",1800,216,180
1666874176,2022-10-27T12:36:16Z,FDB604,"11.520172,43.208851",1900,222,189
1666874179,2022-10-27T12:36:19Z,FDB604,"11.517489,43.208073",1950,227,194
1666874182,2022-10-27T12:36:22Z,FDB604,"11.513351,43.206673",2025,232,197
1666874186,2022-10-27T12:36:26Z,FDB604,"11.510101,43.205486",2075,238,199
1666874189,2022-10-27T12:36:29Z,FDB604,"11.505851,43.20388",2175,243,200
1666874193,2022-10-27T12:36:33Z,FDB604,"11.502182,43.202503",2250,247,200
1666874197,2022-10-27T12:36:37Z,FDB604,"11.497984,43.200893",2300,253,200
1666874200,2022-10-27T12:36:40Z,FDB604,"11.494354,43.19952",2350,258,200
1666874203,2022-10-27T12:36:43Z,FDB604,"11.490442,43.198048",2425,262,200
1666874207,2022-10-27T12:36:47Z,FDB604,"11.485703,43.196255",2575,266,200
1666874214,2022-10-27T12:36:54Z,FDB604,"11.477966,43.193363",2850,268,200
1666874220,2022-10-27T12:37:00Z,FDB604,"11.47023,43.19043",3100,271,200
1666874228,2022-10-27T12:37:08Z,FDB604,"11.461716,43.187256",3475,269,200
1666874235,2022-10-27T12:37:15Z,FDB604,"11.453108,43.183979",3775,271,200
1666874243,2022-10-27T12:37:23Z,FDB604,"11.443704,43.180511",4100,272,200
1666874250,2022-10-27T12:37:30Z,FDB604,"11.435184,43.17728",4450,273,200
1666874258,2022-10-27T12:37:38Z,FDB604,"11.426107,43.173813",4750,274,200
1666874265,2022-10-27T12:37:45Z,FDB604,"11.417862,43.171059",5050,275,195
1666874272,2022-10-27T12:37:52Z,FDB604,"11.408157,43.169876",5250,278,184
1666874276,2022-10-27T12:37:56Z,FDB604,"11.403625,43.170113",5375,279,177
1666874280,2022-10-27T12:38:00Z,FDB604,"11.399185,43.170918",5550,278,170
1666874283,2022-10-27T12:38:03Z,FDB604,"11.39415,43.172432",5700,277,165
1666874287,2022-10-27T12:38:07Z,FDB604,"11.38975,43.174294",5850,277,158
1666874291,2022-10-27T12:38:11Z,FDB604,"11.385406,43.176601",5950,277,152
1666874295,2022-10-27T12:38:15Z,FDB604,"11.381607,43.179111",6100,278,147
1666874298,2022-10-27T12:38:18Z,FDB604,"11.377167,43.182095",6275,279,146
1666874302,2022-10-27T12:38:22Z,FDB604,"11.373047,43.184605",6425,279,148
1666874305,2022-10-27T12:38:25Z,FDB604,"11.369019,43.186829",6575,281,151
1666874310,2022-10-27T12:38:30Z,FDB604,"11.364426,43.189137",6725,283,153
1666874313,2022-10-27T12:38:33Z,FDB604,"11.359589,43.19133",6900,284,155
1666874324,2022-10-27T12:38:44Z,FDB604,"11.347108,43.196796",7325,287,156
1666874327,2022-10-27T12:38:47Z,FDB604,"11.34329,43.198437",7475,287,157
1666874339,2022-10-27T12:38:59Z,FDB604,"11.32869,43.204918",8025,289,155
1666874350,2022-10-27T12:39:10Z,FDB604,"11.315231,43.211266",8525,290,154
1666874364,2022-10-27T12:39:24Z,FDB604,"11.297745,43.219883",9100,296,153
1666874378,2022-10-27T12:39:38Z,FDB604,"11.280631,43.228649",9775,296,152
1666874388,2022-10-27T12:39:48Z,FDB604,"11.267922,43.235249",10300,296,152
1666874403,2022-10-27T12:40:03Z,FDB604,"11.249451,43.245029",10675,309,152
1666874413,2022-10-27T12:40:13Z,FDB604,"11.235522,43.252308",10875,322,152
1666874427,2022-10-27T12:40:27Z,FDB604,"11.216808,43.261993",11175,336,153
1666874442,2022-10-27T12:40:42Z,FDB604,"11.195618,43.272778",11800,341,153
1666874452,2022-10-27T12:40:52Z,FDB604,"11.181196,43.28006",12325,339,153
1666874484,2022-10-27T12:41:24Z,FDB604,"11.136246,43.302895",13700,347,153
1666874516,2022-10-27T12:41:56Z,FDB604,"11.08865,43.327137",15100,356,153
1666874548,2022-10-27T12:42:28Z,FDB604,"11.040115,43.351768",16475,368,153
1666874581,2022-10-27T12:43:01Z,FDB604,"10.990518,43.376965",17900,372,153
1666874614,2022-10-27T12:43:34Z,FDB604,"10.938034,43.403526",19275,379,153
