Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666947972,2022-10-28T09:06:12Z,IGO2063,"17.230648,78.41404",0,21,270
1666947978,2022-10-28T09:06:18Z,IGO2063,"17.230625,78.413673",0,12,264
1666947983,2022-10-28T09:06:23Z,IGO2063,"17.230507,78.41346",0,10,239
1666947989,2022-10-28T09:06:29Z,IGO2063,"17.230259,78.41333",0,12,202
1666948018,2022-10-28T09:06:58Z,IGO2063,"17.228771,78.413559",0,8,143
1666948025,2022-10-28T09:07:05Z,IGO2063,"17.228634,78.413788",0,9,120
1666948030,2022-10-28T09:07:10Z,IGO2063,"17.228611,78.414024",0,10,98
1666948037,2022-10-28T09:07:17Z,IGO2063,"17.228622,78.414398",0,12,87
1666948040,2022-10-28T09:07:20Z,IGO2063,"17.228634,78.414635",0,15,87
1666948042,2022-10-28T09:07:22Z,IGO2063,"17.228645,78.414841",0,18,90
1666948044,2022-10-28T09:07:24Z,IGO2063,"17.228645,78.41523",0,28,90
1666948047,2022-10-28T09:07:27Z,IGO2063,"17.228645,78.415771",0,41,90
1666948049,2022-10-28T09:07:29Z,IGO2063,"17.228657,78.416313",0,50,87
1666948090,2022-10-28T09:08:10Z,IGO2063,"17.229034,78.442574",2300,176,89
1666948096,2022-10-28T09:08:16Z,IGO2063,"17.229034,78.447922",2600,169,90
1666948102,2022-10-28T09:08:22Z,IGO2063,"17.229126,78.452408",2800,171,88
1666948109,2022-10-28T09:08:29Z,IGO2063,"17.229218,78.457993",2950,176,89
1666948115,2022-10-28T09:08:35Z,IGO2063,"17.229263,78.463715",3050,183,89
1666948121,2022-10-28T09:08:41Z,IGO2063,"17.229309,78.468262",3150,191,89
1666948129,2022-10-28T09:08:49Z,IGO2063,"17.229401,78.476738",3300,201,89
1666948135,2022-10-28T09:08:55Z,IGO2063,"17.229446,78.480545",3400,206,89
1666948140,2022-10-28T09:09:00Z,IGO2063,"17.229584,78.488594",3500,218,89
1666948147,2022-10-28T09:09:07Z,IGO2063,"17.22963,78.495674",3575,230,89
1666948153,2022-10-28T09:09:13Z,IGO2063,"17.229904,78.502327",3700,239,86
1666948156,2022-10-28T09:09:16Z,IGO2063,"17.230499,78.50666",3800,245,81
1666948159,2022-10-28T09:09:19Z,IGO2063,"17.231094,78.509651",3875,247,80
1666948162,2022-10-28T09:09:22Z,IGO2063,"17.232468,78.514084",3975,251,74
1666948164,2022-10-28T09:09:24Z,IGO2063,"17.233337,78.516296",4025,254,70
1666948169,2022-10-28T09:09:29Z,IGO2063,"17.235809,78.521072",4125,259,61
1666948171,2022-10-28T09:09:31Z,IGO2063,"17.237921,78.524139",4250,262,55
1666948175,2022-10-28T09:09:35Z,IGO2063,"17.239792,78.526321",4350,264,49
1666948178,2022-10-28T09:09:38Z,IGO2063,"17.243042,78.529541",4475,266,43
1666948180,2022-10-28T09:09:40Z,IGO2063,"17.246155,78.532005",4600,268,37
1666948183,2022-10-28T09:09:43Z,IGO2063,"17.24942,78.53405",4750,269,31
1666948187,2022-10-28T09:09:47Z,IGO2063,"17.252884,78.535767",4900,270,26
1666948190,2022-10-28T09:09:50Z,IGO2063,"17.256636,78.53714",5075,271,20
1666948193,2022-10-28T09:09:53Z,IGO2063,"17.260733,78.538124",5250,272,13
1666948196,2022-10-28T09:09:56Z,IGO2063,"17.264511,78.538704",5400,273,10
1666948199,2022-10-28T09:09:59Z,IGO2063,"17.268366,78.538956",5600,274,3
1666948202,2022-10-28T09:10:02Z,IGO2063,"17.272202,78.538994",5725,274,3
1666948206,2022-10-28T09:10:06Z,IGO2063,"17.276512,78.538956",5950,274,359
1666948208,2022-10-28T09:10:08Z,IGO2063,"17.28035,78.538849",6125,273,358
1666948211,2022-10-28T09:10:11Z,IGO2063,"17.283142,78.538757",6275,273,358
1666948215,2022-10-28T09:10:15Z,IGO2063,"17.287766,78.538612",6500,273,358
1666948217,2022-10-28T09:10:17Z,IGO2063,"17.29155,78.538513",6650,272,358
1666948221,2022-10-28T09:10:21Z,IGO2063,"17.295914,78.538368",6850,273,358
1666948223,2022-10-28T09:10:23Z,IGO2063,"17.298998,78.538269",7000,273,358
1666948235,2022-10-28T09:10:35Z,IGO2063,"17.314547,78.537872",7550,278,358
1666948245,2022-10-28T09:10:45Z,IGO2063,"17.327488,78.535423",7850,286,346
1666948251,2022-10-28T09:10:51Z,IGO2063,"17.334564,78.532288",8075,290,335
1666948254,2022-10-28T09:10:54Z,IGO2063,"17.338303,78.529984",8200,291,330
1666948257,2022-10-28T09:10:57Z,IGO2063,"17.341499,78.527481",8325,291,323
1666948260,2022-10-28T09:11:00Z,IGO2063,"17.344711,78.524445",8475,291,319
1666948263,2022-10-28T09:11:03Z,IGO2063,"17.34668,78.522179",8575,292,311
1666948266,2022-10-28T09:11:06Z,IGO2063,"17.349609,78.518082",8725,292,306
1666948269,2022-10-28T09:11:09Z,IGO2063,"17.351742,78.514336",8875,292,302
1666948272,2022-10-28T09:11:12Z,IGO2063,"17.3535,78.510422",9025,293,294
1666948275,2022-10-28T09:11:15Z,IGO2063,"17.354721,78.506683",9150,292,291
1666948278,2022-10-28T09:11:18Z,IGO2063,"17.355419,78.504036",9300,292,285
1666948281,2022-10-28T09:11:21Z,IGO2063,"17.356398,78.498047",9500,291,278
1666948284,2022-10-28T09:11:24Z,IGO2063,"17.356567,78.494232",9625,290,273
1666948288,2022-10-28T09:11:28Z,IGO2063,"17.356398,78.489517",9825,290,268
