Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1662456936,2022-09-06T09:35:36Z,UAE10MU,"49.001598,2.565554",0,2,329
1662456962,2022-09-06T09:36:02Z,UAE10MU,"49.001381,2.56566",0,2,309
1662457468,2022-09-06T09:44:28Z,UAE10MU,"48.9995,2.56585",0,7,174
1662457479,2022-09-06T09:44:39Z,UAE10MU,"48.999252,2.566223",0,7,140
1662457499,2022-09-06T09:44:59Z,UAE10MU,"48.999275,2.567156",0,7,87
1662457512,2022-09-06T09:45:12Z,UAE10MU,"48.999325,2.56791",0,10,84
1662457520,2022-09-06T09:45:20Z,UAE10MU,"48.999367,2.568547",0,12,84
1662457529,2022-09-06T09:45:29Z,UAE10MU,"48.999401,2.569375",0,14,87
1662457571,2022-09-06T09:46:11Z,UAE10MU,"48.999664,2.574428",0,21,84
1662457584,2022-09-06T09:46:24Z,UAE10MU,"48.999767,2.576565",0,24,84
1662457621,2022-09-06T09:47:01Z,UAE10MU,"49.000107,2.582926",0,19,84
1662457631,2022-09-06T09:47:11Z,UAE10MU,"49.000175,2.584353",0,20,84
1662457688,2022-09-06T09:48:08Z,UAE10MU,"49.000717,2.594517",0,22,84
1662457725,2022-09-06T09:48:45Z,UAE10MU,"49.001003,2.599851",0,17,84
1662457752,2022-09-06T09:49:12Z,UAE10MU,"49.001186,2.603163",0,12,84
1662457762,2022-09-06T09:49:22Z,UAE10MU,"49.001118,2.603724",0,8,104
1662457784,2022-09-06T09:49:44Z,UAE10MU,"49.000362,2.603976",0,3,174
1662457823,2022-09-06T09:50:23Z,UAE10MU,"49.001026,2.600221",0,0,174
1662457879,2022-09-06T09:51:19Z,UAE10MU,"48.999569,2.604049",0,1,185
1662458012,2022-09-06T09:53:32Z,UAE10MU,"48.998383,2.602439",0,1,261
1662458076,2022-09-06T09:54:36Z,UAE10MU,"48.998314,2.602158",0,14,264
1662458085,2022-09-06T09:54:45Z,UAE10MU,"48.998211,2.600239",0,45,267
1662458095,2022-09-06T09:54:55Z,UAE10MU,"48.997982,2.596031",0,76,264
1662458146,2022-09-06T09:55:46Z,UAE10MU,"48.995533,2.547889",600,161,265
1662458150,2022-09-06T09:55:50Z,UAE10MU,"48.995316,2.543898",675,162,265
1662458159,2022-09-06T09:55:59Z,UAE10MU,"48.994812,2.532842",800,168,266
1662458167,2022-09-06T09:56:07Z,UAE10MU,"48.994507,2.52541",975,168,265
1662458175,2022-09-06T09:56:15Z,UAE10MU,"48.993988,2.514461",1150,167,266
1662458182,2022-09-06T09:56:22Z,UAE10MU,"48.993671,2.506762",1325,168,265
1662458188,2022-09-06T09:56:28Z,UAE10MU,"48.993298,2.498667",1425,168,265
1662458194,2022-09-06T09:56:34Z,UAE10MU,"48.992981,2.49122",1525,175,266
1662458200,2022-09-06T09:56:40Z,UAE10MU,"48.992615,2.483685",1650,181,265
1662458206,2022-09-06T09:56:46Z,UAE10MU,"48.992203,2.476361",1850,184,265
1662458212,2022-09-06T09:56:52Z,UAE10MU,"48.991714,2.467948",2100,184,264
1662458217,2022-09-06T09:56:57Z,UAE10MU,"48.99139,2.462383",2350,180,265
1662458223,2022-09-06T09:57:03Z,UAE10MU,"48.990921,2.453965",2675,175,265
1662458229,2022-09-06T09:57:09Z,UAE10MU,"48.990459,2.446482",2950,174,264
1662458235,2022-09-06T09:57:15Z,UAE10MU,"48.99004,2.439399",3175,175,264
1662458242,2022-09-06T09:57:22Z,UAE10MU,"48.989666,2.433761",3425,176,264
1662458249,2022-09-06T09:57:29Z,UAE10MU,"48.989014,2.422413",3600,186,265
1662458255,2022-09-06T09:57:35Z,UAE10MU,"48.988632,2.415584",3675,195,265
1662458261,2022-09-06T09:57:41Z,UAE10MU,"48.988037,2.405644",3725,205,264
1662458267,2022-09-06T09:57:47Z,UAE10MU,"48.987526,2.39661",3800,216,264
1662458274,2022-09-06T09:57:54Z,UAE10MU,"48.986893,2.386287",3900,227,264
1662458280,2022-09-06T09:58:00Z,UAE10MU,"48.986267,2.376444",4000,238,264
1662458286,2022-09-06T09:58:06Z,UAE10MU,"48.985703,2.367131",4100,247,264
1662458291,2022-09-06T09:58:11Z,UAE10MU,"48.985104,2.357724",4200,255,264
1662458297,2022-09-06T09:58:17Z,UAE10MU,"48.984421,2.34713",4350,262,264
1662458304,2022-09-06T09:58:24Z,UAE10MU,"48.983707,2.334956",4550,267,264
1662458308,2022-09-06T09:58:28Z,UAE10MU,"48.983196,2.326499",4725,270,264
1662458314,2022-09-06T09:58:34Z,UAE10MU,"48.982498,2.314068",5050,269,265
1662458328,2022-09-06T09:58:48Z,UAE10MU,"48.981079,2.288466",5825,268,264
1662458337,2022-09-06T09:58:57Z,UAE10MU,"48.97924,2.271423",6300,264,254
1662458340,2022-09-06T09:59:00Z,UAE10MU,"48.978073,2.266219",6475,260,248
1662458343,2022-09-06T09:59:03Z,UAE10MU,"48.976631,2.261304",6625,257,244
1662458346,2022-09-06T09:59:06Z,UAE10MU,"48.974991,2.256634",6800,255,239
1662458349,2022-09-06T09:59:09Z,UAE10MU,"48.973206,2.252268",6950,254,235
1662458352,2022-09-06T09:59:12Z,UAE10MU,"48.971146,2.247901",7125,252,232
1662458355,2022-09-06T09:59:15Z,UAE10MU,"48.968998,2.243958",7300,250,228
1662458358,2022-09-06T09:59:18Z,UAE10MU,"48.966248,2.23945",7450,248,224
1662458361,2022-09-06T09:59:21Z,UAE10MU,"48.964096,2.236422",7600,248,220
1662458364,2022-09-06T09:59:24Z,UAE10MU,"48.961075,2.23276",7750,248,216
1662458367,2022-09-06T09:59:27Z,UAE10MU,"48.958145,2.229802",7900,247,211
1662458370,2022-09-06T09:59:30Z,UAE10MU,"48.955215,2.227337",8025,247,207
1662458373,2022-09-06T09:59:33Z,UAE10MU,"48.952057,2.225084",8150,248,203
1662458376,2022-09-06T09:59:36Z,UAE10MU,"48.949028,2.223358",8275,250,197
1662458379,2022-09-06T09:59:39Z,UAE10MU,"48.945629,2.221985",8400,250,192
1662458382,2022-09-06T09:59:42Z,UAE10MU,"48.942078,2.221069",8525,252,186
1662458385,2022-09-06T09:59:45Z,UAE10MU,"48.939743,2.220717",8650,253,182
1662458388,2022-09-06T09:59:48Z,UAE10MU,"48.934734,2.220684",8775,256,176
1662458391,2022-09-06T09:59:51Z,UAE10MU,"48.931732,2.22114",8900,260,172
1662458394,2022-09-06T09:59:54Z,UAE10MU,"48.927612,2.222274",9000,261,168
1662458397,2022-09-06T09:59:57Z,UAE10MU,"48.923981,2.223864",9100,266,161
1662458400,2022-09-06T10:00:00Z,UAE10MU,"48.920723,2.225888",9200,270,156
1662458403,2022-09-06T10:00:03Z,UAE10MU,"48.917557,2.228418",9325,273,149
1662458406,2022-09-06T10:00:06Z,UAE10MU,"48.914291,2.231563",9450,277,144
1662458409,2022-09-06T10:00:09Z,UAE10MU,"48.911785,2.234561",9575,280,139
1662458412,2022-09-06T10:00:12Z,UAE10MU,"48.908245,2.239765",9700,284,133
1662458415,2022-09-06T10:00:15Z,UAE10MU,"48.905777,2.24431",9825,288,127
1662458419,2022-09-06T10:00:19Z,UAE10MU,"48.903992,2.248183",9950,292,121
1662458421,2022-09-06T10:00:21Z,UAE10MU,"48.903404,2.249595",10025,295,118
1662458424,2022-09-06T10:00:24Z,UAE10MU,"48.900005,2.260581",10150,301,110
1662458427,2022-09-06T10:00:27Z,UAE10MU,"48.898727,2.266775",10250,306,104
1662458430,2022-09-06T10:00:30Z,UAE10MU,"48.897858,2.272691",10300,310,101
1662458433,2022-09-06T10:00:33Z,UAE10MU,"48.897125,2.279452",10375,314,98
1662458437,2022-09-06T10:00:37Z,UAE10MU,"48.896622,2.284874",10425,319,96
1662458439,2022-09-06T10:00:39Z,UAE10MU,"48.896095,2.292384",10475,322,96
1662458443,2022-09-06T10:00:43Z,UAE10MU,"48.89566,2.2991",10550,326,95
1662458446,2022-09-06T10:00:46Z,UAE10MU,"48.89521,2.305466",10600,329,95
1662458448,2022-09-06T10:00:48Z,UAE10MU,"48.894791,2.312692",10650,332,95
1662458452,2022-09-06T10:00:52Z,UAE10MU,"48.894329,2.319994",10700,336,95
1662458454,2022-09-06T10:00:54Z,UAE10MU,"48.893921,2.327341",10750,339,95
1662458466,2022-09-06T10:01:06Z,UAE10MU,"48.892326,2.353965",10925,351,95
1662458479,2022-09-06T10:01:19Z,UAE10MU,"48.890305,2.387132",11175,362,95
1662458491,2022-09-06T10:01:31Z,UAE10MU,"48.888321,2.417354",11850,358,95
1662458502,2022-09-06T10:01:42Z,UAE10MU,"48.886459,2.446923",12500,354,95
1662458535,2022-09-06T10:02:15Z,UAE10MU,"48.881477,2.525771",14275,342,95
1662458568,2022-09-06T10:02:48Z,UAE10MU,"48.876404,2.603688",15675,341,96
1662458601,2022-09-06T10:03:21Z,UAE10MU,"48.871376,2.684422",16250,364,95
1662458634,2022-09-06T10:03:54Z,UAE10MU,"48.865677,2.772499",16550,396,95
1662458667,2022-09-06T10:04:27Z,UAE10MU,"48.859726,2.866939",17175,416,95
1662458697,2022-09-06T10:04:57Z,UAE10MU,"48.854324,2.951801",18150,422,95
1662458758,2022-09-06T10:05:58Z,UAE10MU,"48.842606,3.133005",19725,438,95
1662458821,2022-09-06T10:07:01Z,UAE10MU,"48.829575,3.328496",21375,451,95
1662458881,2022-09-06T10:08:01Z,UAE10MU,"48.815327,3.523142",22800,464,96
1662458943,2022-09-06T10:09:03Z,UAE10MU,"48.800896,3.722052",24150,477,96
1662459005,2022-09-06T10:10:05Z,UAE10MU,"48.78521,3.932889",25450,488,96
1662459066,2022-09-06T10:11:06Z,UAE10MU,"48.769382,4.140978",26375,507,96
1662459128,2022-09-06T10:12:08Z,UAE10MU,"48.751923,4.364752",27675,515,96
1662459188,2022-09-06T10:13:08Z,UAE10MU,"48.734894,4.577144",29150,520,96
1662459251,2022-09-06T10:14:11Z,UAE10MU,"48.716499,4.802254",30575,528,97
1662459314,2022-09-06T10:15:14Z,UAE10MU,"48.697357,5.031034",32625,522,97
1662459376,2022-09-06T10:16:16Z,UAE10MU,"48.677536,5.260831",33825,523,97
1662459440,2022-09-06T10:17:20Z,UAE10MU,"48.657394,5.489643",35300,525,97
1662459505,2022-09-06T10:18:25Z,UAE10MU,"48.635468,5.733173",36450,531,97
1662459568,2022-09-06T10:19:28Z,UAE10MU,"48.61478,5.957553",37000,531,98
1662459631,2022-09-06T10:20:31Z,UAE10MU,"48.592484,6.193615",37500,533,98
1662459691,2022-09-06T10:21:31Z,UAE10MU,"48.571209,6.414425",37975,534,98
1662459755,2022-09-06T10:22:35Z,UAE10MU,"48.547932,6.650631",38000,534,98
1662459818,2022-09-06T10:23:38Z,UAE10MU,"48.525146,6.877371",38000,530,98
1662459881,2022-09-06T10:24:41Z,UAE10MU,"48.501114,7.11069",38000,532,98
1662459944,2022-09-06T10:25:44Z,UAE10MU,"48.47699,7.341473",38925,521,98
1662460007,2022-09-06T10:26:47Z,UAE10MU,"48.452778,7.567701",39000,528,99
1662460069,2022-09-06T10:27:49Z,UAE10MU,"48.423157,7.786983",39000,525,103
1662460132,2022-09-06T10:28:52Z,UAE10MU,"48.374619,8.007298",39000,525,108
1662460194,2022-09-06T10:29:54Z,UAE10MU,"48.32774,8.21987",39000,528,108
1662460257,2022-09-06T10:30:57Z,UAE10MU,"48.278534,8.439596",39000,530,108
1662460319,2022-09-06T10:31:59Z,UAE10MU,"48.229706,8.655747",39000,530,108
1662460380,2022-09-06T10:33:00Z,UAE10MU,"48.180862,8.869417",39375,532,108
1662460443,2022-09-06T10:34:03Z,UAE10MU,"48.130508,9.087822",40000,535,109
1662460505,2022-09-06T10:35:05Z,UAE10MU,"48.081757,9.29711",41000,526,109
1662460566,2022-09-06T10:36:06Z,UAE10MU,"48.03167,9.510498",41000,524,108
1662460629,2022-09-06T10:37:09Z,UAE10MU,"47.998352,9.733406",41000,528,99
1662460693,2022-09-06T10:38:13Z,UAE10MU,"47.970592,9.955022",41000,530,100
1662460756,2022-09-06T10:39:16Z,UAE10MU,"47.942707,10.175735",41000,530,100
1662460817,2022-09-06T10:40:17Z,UAE10MU,"47.913517,10.402856",41000,531,100
1662460880,2022-09-06T10:41:20Z,UAE10MU,"47.884003,10.628998",41000,530,101
1662460943,2022-09-06T10:42:23Z,UAE10MU,"47.853886,10.85576",41000,528,101
1662461006,2022-09-06T10:43:26Z,UAE10MU,"47.823853,11.078957",41000,527,101
1662461067,2022-09-06T10:44:27Z,UAE10MU,"47.795368,11.287114",41000,528,101
1662461130,2022-09-06T10:45:30Z,UAE10MU,"47.763714,11.514799",41000,526,101
1662461193,2022-09-06T10:46:33Z,UAE10MU,"47.733406,11.729948",41000,524,101
1662461256,2022-09-06T10:47:36Z,UAE10MU,"47.700851,11.957382",41000,524,102
1662461317,2022-09-06T10:48:37Z,UAE10MU,"47.669586,12.173979",41000,524,101
1662461378,2022-09-06T10:49:38Z,UAE10MU,"47.639145,12.385231",41000,526,102
1662461441,2022-09-06T10:50:41Z,UAE10MU,"47.606735,12.6064",41000,526,102
1662461504,2022-09-06T10:51:44Z,UAE10MU,"47.573406,12.831045",41000,528,102
1662461568,2022-09-06T10:52:48Z,UAE10MU,"47.540359,13.050179",41000,526,102
1662461630,2022-09-06T10:53:50Z,UAE10MU,"47.506622,13.271347",41000,526,102
1662461692,2022-09-06T10:54:52Z,UAE10MU,"47.473228,13.486774",41000,528,102
1662461754,2022-09-06T10:55:54Z,UAE10MU,"47.438828,13.705719",41000,530,103
1662461817,2022-09-06T10:56:57Z,UAE10MU,"47.403633,13.927214",41000,529,103
1662461879,2022-09-06T10:57:59Z,UAE10MU,"47.368439,14.145461",41000,528,103
1662461943,2022-09-06T10:59:03Z,UAE10MU,"47.332405,14.365962",41000,530,103
1662462005,2022-09-06T11:00:05Z,UAE10MU,"47.296329,14.583787",41000,528,103
1662462067,2022-09-06T11:01:07Z,UAE10MU,"47.259926,14.800979",41000,527,103
1662462129,2022-09-06T11:02:09Z,UAE10MU,"47.224365,15.010483",41000,528,104
1662462190,2022-09-06T11:03:10Z,UAE10MU,"47.186783,15.229248",41000,530,104
1662462253,2022-09-06T11:04:13Z,UAE10MU,"47.1492,15.445198",41000,532,104
1662462313,2022-09-06T11:05:13Z,UAE10MU,"47.113285,15.64925",41000,532,104
1662462377,2022-09-06T11:06:17Z,UAE10MU,"47.07283,15.87616",41000,532,104
1662462440,2022-09-06T11:07:20Z,UAE10MU,"47.03326,16.095604",41000,531,104
1662462503,2022-09-06T11:08:23Z,UAE10MU,"46.992855,16.317091",41000,530,104
1662462566,2022-09-06T11:09:26Z,UAE10MU,"46.953552,16.52948",41000,528,105
1662462629,2022-09-06T11:10:29Z,UAE10MU,"46.912132,16.751051",41000,528,105
1662462692,2022-09-06T11:11:32Z,UAE10MU,"46.87196,16.963594",41000,528,105
1662462753,2022-09-06T11:12:33Z,UAE10MU,"46.831787,17.173641",41000,524,105
1662462816,2022-09-06T11:13:36Z,UAE10MU,"46.790306,17.388199",41000,526,105
1662462879,2022-09-06T11:14:39Z,UAE10MU,"46.748566,17.601639",41000,524,105
1662462942,2022-09-06T11:15:42Z,UAE10MU,"46.706085,17.816408",41000,526,106
1662463004,2022-09-06T11:16:44Z,UAE10MU,"46.66457,18.023964",41000,525,106
1662463068,2022-09-06T11:17:48Z,UAE10MU,"46.62244,18.232635",41000,526,106
1662463129,2022-09-06T11:18:49Z,UAE10MU,"46.578781,18.446312",41000,527,106
1662463190,2022-09-06T11:19:50Z,UAE10MU,"46.535339,18.656776",41000,528,106
1662463254,2022-09-06T11:20:54Z,UAE10MU,"46.490799,18.870157",41000,526,106
