Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666950210,2022-10-28T09:43:30Z,UAE10MU,"49.001598,2.565572",0,3,2
1666950226,2022-10-28T09:43:46Z,UAE10MU,"49.001392,2.565466",0,3,337
1666950241,2022-10-28T09:44:01Z,UAE10MU,"49.001186,2.565452",0,3,312
1666950256,2022-10-28T09:44:16Z,UAE10MU,"49.00098,2.565536",0,3,284
1666950653,2022-10-28T09:50:53Z,UAE10MU,"49.001129,2.566103",0,0,264
1666950699,2022-10-28T09:51:39Z,UAE10MU,"49.00042,2.565765",0,5,188
1666950740,2022-10-28T09:52:20Z,UAE10MU,"48.999279,2.566175",0,6,146
1666950747,2022-10-28T09:52:27Z,UAE10MU,"48.999241,2.566382",0,4,126
1666950775,2022-10-28T09:52:55Z,UAE10MU,"48.999298,2.567033",0,4,87
1666950791,2022-10-28T09:53:11Z,UAE10MU,"48.999325,2.567621",0,6,84
1666950806,2022-10-28T09:53:26Z,UAE10MU,"48.999344,2.568389",0,8,84
1666950815,2022-10-28T09:53:35Z,UAE10MU,"48.999359,2.568958",0,9,84
1666950880,2022-10-28T09:54:40Z,UAE10MU,"48.999561,2.573776",0,11,84
1666950890,2022-10-28T09:54:50Z,UAE10MU,"48.999607,2.57474",0,14,84
1666950920,2022-10-28T09:55:20Z,UAE10MU,"48.999733,2.576944",0,10,84
1666951051,2022-10-28T09:57:31Z,UAE10MU,"49.000637,2.593231",0,14,84
1666951059,2022-10-28T09:57:39Z,UAE10MU,"49.000687,2.59411",0,14,84
1666951095,2022-10-28T09:58:15Z,UAE10MU,"49.000889,2.597914",0,15,84
1666951112,2022-10-28T09:58:32Z,UAE10MU,"49.000992,2.599833",0,16,84
1666951121,2022-10-28T09:58:41Z,UAE10MU,"49.00106,2.600977",0,18,84
1666951171,2022-10-28T09:59:31Z,UAE10MU,"49.001175,2.603566",0,9,90
1666951224,2022-10-28T10:00:24Z,UAE10MU,"48.998405,2.603055",0,13,227
1666951285,2022-10-28T10:01:25Z,UAE10MU,"48.998302,2.601104",0,26,267
1666951296,2022-10-28T10:01:36Z,UAE10MU,"48.998108,2.597421",0,65,264
1666951365,2022-10-28T10:02:45Z,UAE10MU,"48.99474,2.532132",925,155,265
1666951374,2022-10-28T10:02:54Z,UAE10MU,"48.994308,2.523334",1150,154,266
1666951382,2022-10-28T10:03:02Z,UAE10MU,"48.993904,2.514207",1350,152,265
1666951388,2022-10-28T10:03:08Z,UAE10MU,"48.993622,2.508208",1500,151,265
1666951394,2022-10-28T10:03:14Z,UAE10MU,"48.993343,2.503004",1650,151,265
1666951399,2022-10-28T10:03:19Z,UAE10MU,"48.993027,2.496573",1775,150,265
1666951406,2022-10-28T10:03:26Z,UAE10MU,"48.992508,2.488476",1900,149,264
1666951412,2022-10-28T10:03:32Z,UAE10MU,"48.992111,2.483051",2050,148,263
1666951418,2022-10-28T10:03:38Z,UAE10MU,"48.991623,2.475971",2225,148,263
1666951424,2022-10-28T10:03:44Z,UAE10MU,"48.991203,2.470334",2400,148,263
1666951430,2022-10-28T10:03:50Z,UAE10MU,"48.990692,2.463106",2600,149,263
1666951436,2022-10-28T10:03:56Z,UAE10MU,"48.990318,2.457902",2825,148,263
1666951442,2022-10-28T10:04:02Z,UAE10MU,"48.989777,2.450444",3050,148,264
1666951449,2022-10-28T10:04:09Z,UAE10MU,"48.989319,2.44319",3275,146,264
1666951456,2022-10-28T10:04:16Z,UAE10MU,"48.988861,2.43657",3450,149,264
1666951462,2022-10-28T10:04:22Z,UAE10MU,"48.988503,2.430725",3550,156,264
1666951468,2022-10-28T10:04:28Z,UAE10MU,"48.987991,2.423049",3625,166,264
1666951474,2022-10-28T10:04:34Z,UAE10MU,"48.987572,2.416342",3700,175,264
1666951480,2022-10-28T10:04:40Z,UAE10MU,"48.987061,2.408391",3750,184,264
1666951486,2022-10-28T10:04:46Z,UAE10MU,"48.986618,2.400372",3825,193,264
1666951492,2022-10-28T10:04:52Z,UAE10MU,"48.986176,2.392707",3925,203,265
1666951498,2022-10-28T10:04:58Z,UAE10MU,"48.98571,2.384178",4075,207,265
1666951504,2022-10-28T10:05:04Z,UAE10MU,"48.985199,2.37442",4275,211,265
1666951510,2022-10-28T10:05:10Z,UAE10MU,"48.984779,2.365819",4500,212,265
1666951516,2022-10-28T10:05:16Z,UAE10MU,"48.984283,2.356567",4700,212,265
1666951522,2022-10-28T10:05:22Z,UAE10MU,"48.983849,2.347822",4825,211,265
1666951528,2022-10-28T10:05:28Z,UAE10MU,"48.983429,2.338859",4950,212,265
1666951534,2022-10-28T10:05:34Z,UAE10MU,"48.983009,2.33033",5075,218,265
1666951546,2022-10-28T10:05:46Z,UAE10MU,"48.981987,2.310743",5300,233,265
1666951558,2022-10-28T10:05:58Z,UAE10MU,"48.981007,2.290939",5525,246,265
1666951570,2022-10-28T10:06:10Z,UAE10MU,"48.979889,2.269327",5725,252,265
1666951583,2022-10-28T10:06:23Z,UAE10MU,"48.978424,2.246211",5950,253,260
1666951586,2022-10-28T10:06:26Z,UAE10MU,"48.977646,2.240788",5975,253,255
1666951589,2022-10-28T10:06:29Z,UAE10MU,"48.97654,2.23579",6050,252,250
1666951592,2022-10-28T10:06:32Z,UAE10MU,"48.974957,2.230441",6100,253,243
1666951595,2022-10-28T10:06:35Z,UAE10MU,"48.973434,2.226281",6150,252,239
1666951598,2022-10-28T10:06:38Z,UAE10MU,"48.971191,2.221351",6175,252,233
1666951601,2022-10-28T10:06:41Z,UAE10MU,"48.96965,2.218443",6225,251,227
1666951604,2022-10-28T10:06:44Z,UAE10MU,"48.966995,2.214323",6300,252,222
1666951607,2022-10-28T10:06:47Z,UAE10MU,"48.964714,2.211215",6350,250,219
1666951610,2022-10-28T10:06:50Z,UAE10MU,"48.961212,2.207477",6400,252,212
1666951613,2022-10-28T10:06:53Z,UAE10MU,"48.957779,2.204566",6475,252,207
1666951616,2022-10-28T10:06:56Z,UAE10MU,"48.955399,2.2029",6550,252,201
1666951619,2022-10-28T10:06:59Z,UAE10MU,"48.952145,2.201169",6650,254,195
1666951622,2022-10-28T10:07:02Z,UAE10MU,"48.949028,2.19994",6750,255,192
1666951625,2022-10-28T10:07:05Z,UAE10MU,"48.945766,2.199",6875,258,187
1666951629,2022-10-28T10:07:09Z,UAE10MU,"48.940601,2.19835",7000,261,181
1666951631,2022-10-28T10:07:11Z,UAE10MU,"48.937294,2.198422",7125,262,177
1666951634,2022-10-28T10:07:14Z,UAE10MU,"48.934479,2.198815",7275,264,172
1666951638,2022-10-28T10:07:18Z,UAE10MU,"48.929848,2.200157",7425,266,166
1666951641,2022-10-28T10:07:21Z,UAE10MU,"48.926823,2.201385",7575,266,163
1666951643,2022-10-28T10:07:23Z,UAE10MU,"48.92276,2.203252",7750,266,162
1666951646,2022-10-28T10:07:26Z,UAE10MU,"48.919098,2.204942",7900,266,162
1666951649,2022-10-28T10:07:29Z,UAE10MU,"48.915802,2.206491",8025,267,162
1666951652,2022-10-28T10:07:32Z,UAE10MU,"48.912506,2.208111",8125,269,161
1666951655,2022-10-28T10:07:35Z,UAE10MU,"48.908432,2.210153",8250,269,161
