Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1667190868,2022-10-31T04:34:28Z,AIC543,"17.232393,78.424629",0,27,270
1667190875,2022-10-31T04:34:35Z,AIC543,"17.232388,78.423775",0,23,270
1667190884,2022-10-31T04:34:44Z,AIC543,"17.232382,78.422997",0,15,270
1667190891,2022-10-31T04:34:51Z,AIC543,"17.232334,78.422577",0,11,258
1667190920,2022-10-31T04:35:20Z,AIC543,"17.230869,78.422081",0,13,227
1667190935,2022-10-31T04:35:35Z,AIC543,"17.230774,78.421051",0,15,270
1667190948,2022-10-31T04:35:48Z,AIC543,"17.230764,78.419991",0,17,270
1667190954,2022-10-31T04:35:54Z,AIC543,"17.230764,78.419464",0,18,270
1667190973,2022-10-31T04:36:13Z,AIC543,"17.230728,78.417595",0,21,270
1667190982,2022-10-31T04:36:22Z,AIC543,"17.230728,78.416634",0,23,270
1667190988,2022-10-31T04:36:28Z,AIC543,"17.230717,78.415871",0,25,270
1667190993,2022-10-31T04:36:33Z,AIC543,"17.230705,78.415199",0,25,270
1667191000,2022-10-31T04:36:40Z,AIC543,"17.230694,78.414482",0,22,270
1667191006,2022-10-31T04:36:46Z,AIC543,"17.230682,78.413834",0,22,270
1667191013,2022-10-31T04:36:53Z,AIC543,"17.230682,78.413254",0,14,272
1667191027,2022-10-31T04:37:07Z,AIC543,"17.230488,78.41256",0,11,236
1667191035,2022-10-31T04:37:15Z,AIC543,"17.230124,78.412407",0,10,191
1667191043,2022-10-31T04:37:23Z,AIC543,"17.229891,78.412415",0,5,177
1667191070,2022-10-31T04:37:50Z,AIC543,"17.230671,78.412964",0,0,177
1667191112,2022-10-31T04:38:32Z,AIC543,"17.229813,78.412422",0,0,177
1667191242,2022-10-31T04:40:42Z,AIC543,"17.229607,78.412437",0,5,174
1667191279,2022-10-31T04:41:19Z,AIC543,"17.228704,78.413216",0,7,120
1667191291,2022-10-31T04:41:31Z,AIC543,"17.228645,78.41423",0,28,87
1667191298,2022-10-31T04:41:38Z,AIC543,"17.228668,78.416077",0,60,87
1667191328,2022-10-31T04:42:08Z,AIC543,"17.228943,78.433952",2025,158,89
1667191334,2022-10-31T04:42:14Z,AIC543,"17.229034,78.437759",2225,157,88
1667191340,2022-10-31T04:42:20Z,AIC543,"17.229122,78.44297",2400,158,88
1667191346,2022-10-31T04:42:26Z,AIC543,"17.229216,78.446892",2600,160,88
1667191352,2022-10-31T04:42:32Z,AIC543,"17.229309,78.452484",2825,160,89
1667191358,2022-10-31T04:42:38Z,AIC543,"17.229403,78.457245",2975,166,88
1667191364,2022-10-31T04:42:44Z,AIC543,"17.229446,78.461029",3075,173,89
1667191370,2022-10-31T04:42:50Z,AIC543,"17.229492,78.467247",3250,179,89
1667191377,2022-10-31T04:42:57Z,AIC543,"17.229588,78.472694",3425,187,89
1667191382,2022-10-31T04:43:02Z,AIC543,"17.229681,78.478287",3575,195,89
1667191389,2022-10-31T04:43:09Z,AIC543,"17.229767,78.484306",3725,202,88
1667191394,2022-10-31T04:43:14Z,AIC543,"17.229868,78.489761",3900,207,88
1667191401,2022-10-31T04:43:21Z,AIC543,"17.230087,78.49688",4100,217,88
1667191407,2022-10-31T04:43:27Z,AIC543,"17.230225,78.502998",4325,223,88
1667191413,2022-10-31T04:43:33Z,AIC543,"17.230637,78.510086",4625,226,85
1667191416,2022-10-31T04:43:36Z,AIC543,"17.231049,78.512978",4750,227,82
1667191418,2022-10-31T04:43:38Z,AIC543,"17.231552,78.515236",4825,228,78
1667191422,2022-10-31T04:43:42Z,AIC543,"17.233063,78.519913",5050,228,70
1667191425,2022-10-31T04:43:45Z,AIC543,"17.234476,78.523109",5200,230,65
1667191428,2022-10-31T04:43:48Z,AIC543,"17.235855,78.525505",5325,231,61
1667191431,2022-10-31T04:43:51Z,AIC543,"17.237869,78.528297",5450,231,55
1667191434,2022-10-31T04:43:54Z,AIC543,"17.240295,78.53096",5625,186,46
1667191437,2022-10-31T04:43:57Z,AIC543,"17.242767,78.533066",5800,233,41
1667191440,2022-10-31T04:44:00Z,AIC543,"17.24551,78.534882",5950,232,35
1667191443,2022-10-31T04:44:03Z,AIC543,"17.248444,78.536438",6125,233,26
1667191447,2022-10-31T04:44:07Z,AIC543,"17.251747,78.537727",6250,237,21
1667191450,2022-10-31T04:44:10Z,AIC543,"17.254866,78.538612",6350,241,15
1667191452,2022-10-31T04:44:12Z,AIC543,"17.258404,78.5392",6400,245,10
1667191455,2022-10-31T04:44:15Z,AIC543,"17.26181,78.539429",6475,250,4
1667191458,2022-10-31T04:44:18Z,AIC543,"17.265202,78.539497",6575,254,1
1667191461,2022-10-31T04:44:21Z,AIC543,"17.268127,78.539474",6675,256,359
1667191465,2022-10-31T04:44:25Z,AIC543,"17.272928,78.539299",6825,258,358
1667191468,2022-10-31T04:44:28Z,AIC543,"17.276653,78.539101",6975,259,357
1667191473,2022-10-31T04:44:33Z,AIC543,"17.282331,78.538857",7225,260,357
1667191476,2022-10-31T04:44:36Z,AIC543,"17.286568,78.538658",7375,262,357
1667191479,2022-10-31T04:44:39Z,AIC543,"17.290421,78.538513",7500,263,357
1667191482,2022-10-31T04:44:42Z,AIC543,"17.293716,78.538414",7650,263,358
1667191494,2022-10-31T04:44:54Z,AIC543,"17.308262,78.538025",8200,266,358
1667191505,2022-10-31T04:45:05Z,AIC543,"17.321901,78.536598",8675,270,349
1667191510,2022-10-31T04:45:10Z,AIC543,"17.327488,78.534836",8850,272,342
1667191511,2022-10-31T04:45:11Z,AIC543,"17.329443,78.534004",8900,274,339
1667191513,2022-10-31T04:45:13Z,AIC543,"17.331985,78.53273",8950,275,335
1667191517,2022-10-31T04:45:17Z,AIC543,"17.336287,78.530029",9100,276,329
1667191520,2022-10-31T04:45:20Z,AIC543,"17.339172,78.527626",9200,278,323
1667191523,2022-10-31T04:45:23Z,AIC543,"17.341827,78.524925",9300,279,317
1667191526,2022-10-31T04:45:26Z,AIC543,"17.344574,78.521454",9425,279,311
1667191529,2022-10-31T04:45:29Z,AIC543,"17.34676,78.517868",9550,280,302
1667191532,2022-10-31T04:45:32Z,AIC543,"17.348391,78.514336",9675,279,295
