Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1667142321,2022-10-30T15:05:21Z,GFA510,"26.266891,50.633175",0,1,210
1667142346,2022-10-30T15:05:46Z,GFA510,"26.267178,50.633381",0,3,216
1667142365,2022-10-30T15:06:05Z,GFA510,"26.267429,50.633564",0,3,236
1667142387,2022-10-30T15:06:27Z,GFA510,"26.267553,50.633846",0,2,298
1667142630,2022-10-30T15:10:30Z,GFA510,"26.267773,50.633678",0,6,329
1667142636,2022-10-30T15:10:36Z,GFA510,"26.267979,50.633667",0,7,354
1667142642,2022-10-30T15:10:42Z,GFA510,"26.268183,50.633766",0,9,22
1667142648,2022-10-30T15:10:48Z,GFA510,"26.268391,50.633888",0,8,22
1667142654,2022-10-30T15:10:54Z,GFA510,"26.268631,50.633873",0,8,357
1667142661,2022-10-30T15:11:01Z,GFA510,"26.268837,50.633694",0,8,320
1667142667,2022-10-30T15:11:07Z,GFA510,"26.268963,50.633492",0,9,306
1667142677,2022-10-30T15:11:17Z,GFA510,"26.269249,50.63298",0,12,303
1667142682,2022-10-30T15:11:22Z,GFA510,"26.269392,50.632725",0,13,303
1667142687,2022-10-30T15:11:27Z,GFA510,"26.269569,50.632412",0,14,303
1667142696,2022-10-30T15:11:36Z,GFA510,"26.269928,50.631813",0,15,303
1667142707,2022-10-30T15:11:47Z,GFA510,"26.270405,50.630997",0,17,300
1667142836,2022-10-30T15:13:56Z,GFA510,"26.267578,50.639458",0,136,122
1667142843,2022-10-30T15:14:03Z,GFA510,"26.265289,50.643551",225,152,121
1667142850,2022-10-30T15:14:10Z,GFA510,"26.262724,50.648239",475,152,121
1667142856,2022-10-30T15:14:16Z,GFA510,"26.260849,50.651585",775,151,121
1667142861,2022-10-30T15:14:21Z,GFA510,"26.258768,50.656216",975,151,112
1667142864,2022-10-30T15:14:24Z,GFA510,"26.25824,50.658478",1050,153,105
1667142867,2022-10-30T15:14:27Z,GFA510,"26.257919,50.661068",1125,157,97
1667142870,2022-10-30T15:14:30Z,GFA510,"26.257965,50.663506",1200,162,90
1667142873,2022-10-30T15:14:33Z,GFA510,"26.258209,50.665936",1275,166,84
1667142876,2022-10-30T15:14:36Z,GFA510,"26.25856,50.668633",1325,171,81
1667142879,2022-10-30T15:14:39Z,GFA510,"26.259001,50.671429",1425,175,80
1667142882,2022-10-30T15:14:42Z,GFA510,"26.259476,50.674126",1500,180,78
1667142885,2022-10-30T15:14:45Z,GFA510,"26.259884,50.676338",1550,136,78
1667142888,2022-10-30T15:14:48Z,GFA510,"26.260443,50.679245",1625,188,78
1667142890,2022-10-30T15:14:50Z,GFA510,"26.260941,50.68185",1700,192,77
1667142894,2022-10-30T15:14:54Z,GFA510,"26.261606,50.685371",1800,196,77
1667142900,2022-10-30T15:15:00Z,GFA510,"26.262726,50.691177",1975,205,77
1667142903,2022-10-30T15:15:03Z,GFA510,"26.263412,50.694702",2075,208,78
1667142909,2022-10-30T15:15:09Z,GFA510,"26.264585,50.701218",2300,215,78
1667142915,2022-10-30T15:15:15Z,GFA510,"26.26589,50.708244",2525,226,78
1667142921,2022-10-30T15:15:21Z,GFA510,"26.267147,50.71516",2750,234,78
1667142927,2022-10-30T15:15:27Z,GFA510,"26.268776,50.721977",2950,241,73
1667142930,2022-10-30T15:15:30Z,GFA510,"26.270325,50.726002",3050,246,67
1667142933,2022-10-30T15:15:33Z,GFA510,"26.272018,50.729424",3150,251,61
1667142936,2022-10-30T15:15:36Z,GFA510,"26.274033,50.732635",3225,255,55
1667142939,2022-10-30T15:15:39Z,GFA510,"26.275864,50.735123",3325,257,51
1667142942,2022-10-30T15:15:42Z,GFA510,"26.278971,50.738506",3425,261,46
1667142945,2022-10-30T15:15:45Z,GFA510,"26.281998,50.741184",3550,264,39
1667142948,2022-10-30T15:15:48Z,GFA510,"26.284927,50.743519",3675,266,36
1667142951,2022-10-30T15:15:51Z,GFA510,"26.287949,50.745693",3825,269,33
1667142954,2022-10-30T15:15:54Z,GFA510,"26.290558,50.747612",4000,269,32
1667142957,2022-10-30T15:15:57Z,GFA510,"26.29438,50.750233",4150,271,32
1667142960,2022-10-30T15:16:00Z,GFA510,"26.297424,50.752327",4325,272,31
1667142963,2022-10-30T15:16:03Z,GFA510,"26.300995,50.754765",4500,273,31
1667142966,2022-10-30T15:16:06Z,GFA510,"26.303833,50.756733",4675,274,31
1667142969,2022-10-30T15:16:09Z,GFA510,"26.306576,50.758633",4825,275,31
1667142970,2022-10-30T15:16:10Z,GFA510,"26.307724,50.759377",4900,275,31
1667142976,2022-10-30T15:16:16Z,GFA510,"26.314728,50.764248",5225,277,31
1667142986,2022-10-30T15:16:26Z,GFA510,"26.325806,50.771915",5825,282,32
1667142998,2022-10-30T15:16:38Z,GFA510,"26.339767,50.781765",6450,288,32
1667143010,2022-10-30T15:16:50Z,GFA510,"26.353176,50.791222",7275,286,32
1667143023,2022-10-30T15:17:03Z,GFA510,"26.367327,50.801205",8000,287,32
1667143035,2022-10-30T15:17:15Z,GFA510,"26.380827,50.810764",8675,291,32
1667143047,2022-10-30T15:17:27Z,GFA510,"26.394421,50.820377",9325,294,32
1667143059,2022-10-30T15:17:39Z,GFA510,"26.408897,50.830624",10025,297,32
1667143071,2022-10-30T15:17:51Z,GFA510,"26.423035,50.840633",10500,307,32
1667143083,2022-10-30T15:18:03Z,GFA510,"26.438004,50.851257",10750,324,32
1667143095,2022-10-30T15:18:15Z,GFA510,"26.45154,50.860836",11050,341,32
1667143107,2022-10-30T15:18:27Z,GFA510,"26.469742,50.873726",11625,346,32
1667143119,2022-10-30T15:18:39Z,GFA510,"26.486408,50.885502",12350,345,32
1667143152,2022-10-30T15:19:12Z,GFA510,"26.532074,50.91795",13750,360,32
1667143185,2022-10-30T15:19:45Z,GFA510,"26.579132,50.951275",15300,370,32
1667143219,2022-10-30T15:20:19Z,GFA510,"26.629028,50.986668",16850,378,32
1667143252,2022-10-30T15:20:52Z,GFA510,"26.679274,51.022251",18350,386,32
1667143289,2022-10-30T15:21:29Z,GFA510,"26.732941,51.064972",19800,402,45
1667143292,2022-10-30T15:21:32Z,GFA510,"26.736511,51.069481",19950,402,48
1667143295,2022-10-30T15:21:35Z,GFA510,"26.739885,51.074276",20075,402,51
1667143298,2022-10-30T15:21:38Z,GFA510,"26.743286,51.079689",20225,403,54
1667143301,2022-10-30T15:21:41Z,GFA510,"26.746307,51.085236",20350,405,58
1667143304,2022-10-30T15:21:44Z,GFA510,"26.748917,51.090832",20475,406,61
1667143307,2022-10-30T15:21:47Z,GFA510,"26.751205,51.096584",20600,408,65
1667143310,2022-10-30T15:21:50Z,GFA510,"26.753199,51.102642",20725,410,69
1667143313,2022-10-30T15:21:53Z,GFA510,"26.754639,51.108036",20850,411,72
1667143316,2022-10-30T15:21:56Z,GFA510,"26.756084,51.115002",20950,412,76
1667143319,2022-10-30T15:21:59Z,GFA510,"26.756927,51.12125",21075,414,80
1667143322,2022-10-30T15:22:02Z,GFA510,"26.757202,51.124352",21175,415,83
1667143325,2022-10-30T15:22:05Z,GFA510,"26.757568,51.133064",21275,416,86
1667143328,2022-10-30T15:22:08Z,GFA510,"26.757431,51.139545",21400,418,91
1667143331,2022-10-30T15:22:11Z,GFA510,"26.756783,51.147167",21500,419,95
