Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1665301666,2022-10-09T07:47:46Z,CSN383,"23.521217,113.060707",11925,378,188
1665301691,2022-10-09T07:48:11Z,CSN383,"23.47966,113.054108",12950,375,188
1665301720,2022-10-09T07:48:40Z,CSN383,"23.429123,113.045822",13875,380,188
1665301753,2022-10-09T07:49:13Z,CSN383,"23.374205,113.036957",14875,384,188
1665301784,2022-10-09T07:49:44Z,CSN383,"23.316376,113.027596",15725,392,188
1665301813,2022-10-09T07:50:13Z,CSN383,"23.262945,113.019051",16675,391,188
1665301848,2022-10-09T07:50:48Z,CSN383,"23.199417,113.008766",17375,403,188
1665301879,2022-10-09T07:51:19Z,CSN383,"23.140869,112.999329",17700,409,188
1665301911,2022-10-09T07:51:51Z,CSN383,"23.082834,112.990013",18075,408,188
1665301974,2022-10-09T07:52:54Z,CSN383,"22.962845,112.970711",19525,420,188
1665302035,2022-10-09T07:53:55Z,CSN383,"22.845978,112.951935",19725,426,188
1665302096,2022-10-09T07:54:56Z,CSN383,"22.723938,112.932411",21175,428,188
1665302158,2022-10-09T07:55:58Z,CSN383,"22.600786,112.905785",22425,438,197
1665302223,2022-10-09T07:57:03Z,CSN383,"22.480169,112.847443",23700,442,210
1665302285,2022-10-09T07:58:05Z,CSN383,"22.379244,112.763977",24900,444,223
1665302326,2022-10-09T07:58:46Z,CSN383,"22.325546,112.696159",25375,452,238
1665302329,2022-10-09T07:58:49Z,CSN383,"22.322021,112.689415",25425,452,240
1665302332,2022-10-09T07:58:52Z,CSN383,"22.319138,112.683472",25475,451,242
1665302335,2022-10-09T07:58:55Z,CSN383,"22.316444,112.67746",25525,452,243
1665302338,2022-10-09T07:58:58Z,CSN383,"22.313919,112.67144",25575,452,245
1665302341,2022-10-09T07:59:01Z,CSN383,"22.311447,112.665291",25625,452,246
1665302344,2022-10-09T07:59:04Z,CSN383,"22.308718,112.658234",25700,452,247
1665302347,2022-10-09T07:59:07Z,CSN383,"22.306389,112.651924",25775,452,248
1665302350,2022-10-09T07:59:10Z,CSN383,"22.304014,112.645569",25850,451,248
1665302353,2022-10-09T07:59:13Z,CSN383,"22.301735,112.639259",25950,450,248
1665302415,2022-10-09T08:00:15Z,CSN383,"22.248367,112.513985",26950,453,242
1665302478,2022-10-09T08:01:18Z,CSN383,"22.17572,112.396233",27900,456,230
1665302541,2022-10-09T08:02:21Z,CSN383,"22.084122,112.289116",29000,455,227
1665302602,2022-10-09T08:03:22Z,CSN383,"21.997192,112.188042",29925,455,227
1665302662,2022-10-09T08:04:22Z,CSN383,"21.910309,112.087563",30775,458,227
